home_id,date,event_time,subject_type,subject,metric_code,value,unit,baseline_value,delta_value,baseline_days,data_status,evidence
demo_solo_house009,2023-09-23,2023-09-23 12:35:50,behavior,식사,meal_source_interval_minutes,13.156,분,14.472,-1.316,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=주방(가상 배치); source_status=CASAS-Aruba:aruba.txt:line17595;original=2010-11-06T12:35:50.690281..2010-11-06T12:49:00.074717;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=14.472분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:01:06,behavior,걷기,walking_observation_event,1,건,1.25,-0.25,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=ESP-Fi-HAR:extracted/ESP-Fi_dataset/EnvironmentNo.1(corridor)/csv/1-1-3-1.csv;original=no_absolute_timestamp;time=context_replay;location=virtual;context=walk_trial+CASAS_line17899; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1.25건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:01:51,behavior,외출,leave_home_observation_event,1,건,1.5,-0.5,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line17899;original=2010-11-06T13:01:51.705939..2010-11-06T13:01:56.074024;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1.5건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:01:51,behavior,외출,leave_home_source_interval_minutes,0.073,분,0.084,-0.011,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line17899;original=2010-11-06T13:01:51.705939..2010-11-06T13:01:56.074024;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=0.084분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:44:15.198000,appliance,전자레인지,microwave_usage_start_event,1,건,1,0,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 시작; episode_id=house_009_20230923_ch09_001; phase=report_day; source_file=H009_ch09_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 13:44:15.198..2023-09-23 13:47:03.003; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:44:29.613000,appliance,무선공유기/셋톱박스,router_settop_box_usage_start_event,1,건,0.75,0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 시작; episode_id=house_009_20230923_ch23_001; phase=report_day; source_file=H009_ch23_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 13:44:29.613..2023-09-23 13:47:35.143; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=0.75건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:47:03.003000,appliance,전자레인지,microwave_usage_end_event,1,건,0.75,0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 종료; episode_id=house_009_20230923_ch09_001; phase=report_day; source_file=H009_ch09_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 13:44:15.198..2023-09-23 13:47:03.003; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=0.75건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:47:03.003000,appliance,전자레인지,microwave_episode_duration_minutes,2.797,분,2.377,0.42,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch09_001; start=2023-09-23 13:44:15.198000; end=2023-09-23 13:47:03.003000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=2.377분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:47:35.143000,appliance,무선공유기/셋톱박스,router_settop_box_usage_end_event,1,건,0.75,0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 종료; episode_id=house_009_20230923_ch23_001; phase=report_day; source_file=H009_ch23_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 13:44:29.613..2023-09-23 13:47:35.143; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=0.75건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 13:47:35.143000,appliance,무선공유기/셋톱박스,router_settop_box_episode_duration_minutes,3.092,분,2.628,0.464,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch23_001; start=2023-09-23 13:44:29.613000; end=2023-09-23 13:47:35.143000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=2.628분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:03:14.406000,appliance,전자레인지,microwave_usage_start_event,1,건,1,0,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 시작; episode_id=house_009_20230923_ch09_002; phase=report_day; source_file=H009_ch09_20230923.json; source_anchor=labels.active_inactive[1]=2023-09-23 14:03:14.406..2023-09-23 14:05:05.780; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:03:16.606000,appliance,무선공유기/셋톱박스,router_settop_box_usage_start_event,1,건,0.75,0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 시작; episode_id=house_009_20230923_ch23_002; phase=report_day; source_file=H009_ch23_20230923.json; source_anchor=labels.active_inactive[1]=2023-09-23 14:03:16.606..2023-09-23 14:05:32.116; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=0.75건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:05:05.780000,appliance,전자레인지,microwave_usage_end_event,1,건,0.75,0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 종료; episode_id=house_009_20230923_ch09_002; phase=report_day; source_file=H009_ch09_20230923.json; source_anchor=labels.active_inactive[1]=2023-09-23 14:03:14.406..2023-09-23 14:05:05.780; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=0.75건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:05:05.780000,appliance,전자레인지,microwave_episode_duration_minutes,1.856,분,2.134,-0.278,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch09_002; start=2023-09-23 14:03:14.406000; end=2023-09-23 14:05:05.780000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=2.134분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:05:32.116000,appliance,무선공유기/셋톱박스,router_settop_box_usage_end_event,1,건,0.75,0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 종료; episode_id=house_009_20230923_ch23_002; phase=report_day; source_file=H009_ch23_20230923.json; source_anchor=labels.active_inactive[1]=2023-09-23 14:03:16.606..2023-09-23 14:05:32.116; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=0.75건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:05:32.116000,appliance,무선공유기/셋톱박스,router_settop_box_episode_duration_minutes,2.259,분,1.92,0.339,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch23_002; start=2023-09-23 14:03:16.606000; end=2023-09-23 14:05:32.116000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=1.92분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:05:42.605000,appliance,전자레인지,microwave_usage_start_event,1,건,1,0,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 시작; episode_id=house_009_20230923_ch09_003; phase=report_day; source_file=H009_ch09_20230923.json; source_anchor=labels.active_inactive[2]=2023-09-23 14:05:42.605..2023-09-23 14:07:28.903; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:07:28.903000,appliance,전자레인지,microwave_usage_end_event,1,건,0.75,0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 종료; episode_id=house_009_20230923_ch09_003; phase=report_day; source_file=H009_ch09_20230923.json; source_anchor=labels.active_inactive[2]=2023-09-23 14:05:42.605..2023-09-23 14:07:28.903; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=0.75건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:07:28.903000,appliance,전자레인지,microwave_episode_duration_minutes,1.772,분,1.949,-0.177,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch09_003; start=2023-09-23 14:05:42.605000; end=2023-09-23 14:07:28.903000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=1.949분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:09:51.956000,appliance,TV,tv_power_on_event,1,건,1,0,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=켜짐; episode_id=house_009_20230923_ch02_001; phase=report_day; source_file=H009_ch02_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 14:09:51.956..2023-09-23 16:32:12.997; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:45:00.365000,appliance,전기밥솥,rice_cooker_usage_start_event,1,건,1.5,-0.5,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 시작; episode_id=house_009_20230923_ch05_001; phase=report_day; source_file=H009_ch05_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 14:45:00.365..2023-09-23 14:45:00.470; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1.5건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:45:00.400000,appliance,일반 냉장고,refrigerator_power_active_end_event,1,건,1.25,-0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=전력 활성 종료; episode_id=house_009_20230923_ch21_003; phase=report_day; source_file=H009_ch21_20230923.json; source_anchor=labels.active_inactive[2]=2023-09-23 09:54:17.633..2023-09-23 14:45:00.400; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; 냉장고 전력 활성 사건이며 문 열림/닫힘 사건이 아님; LLM 프롬프트 개발용 임의 14일 기준값=1.25건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:45:00.400000,appliance,일반 냉장고,refrigerator_episode_duration_minutes,290.713,분,319.784,-29.071,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch21_003; start=2023-09-23 09:54:17.633000; end=2023-09-23 14:45:00.400000; value=(end-start)/60초; 냉장고 전력 활성 시간이며 문 열림 시간이 아님; LLM 프롬프트 개발용 임의 14일 기준값=319.784분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:45:00.470000,appliance,전기밥솥,rice_cooker_usage_end_event,1,건,1,0,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 종료; episode_id=house_009_20230923_ch05_001; phase=report_day; source_file=H009_ch05_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 14:45:00.365..2023-09-23 14:45:00.470; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 14:45:00.470000,appliance,전기밥솥,rice_cooker_episode_duration_minutes,0.002,분,0.002,0,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch05_001; start=2023-09-23 14:45:00.365000; end=2023-09-23 14:45:00.470000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=0.002분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 15:59:39.035000,appliance,선풍기,fan_usage_start_event,1,건,1.25,-0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 시작; episode_id=house_009_20230923_ch03_003; phase=report_day; source_file=H009_ch03_20230923.json; source_anchor=labels.active_inactive[2]=2023-09-23 15:59:39.035..2023-09-23 16:32:36.100; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1.25건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:01:08.635000,appliance,헤어드라이기,hair_dryer_usage_start_event,1,건,1,0,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 시작; episode_id=house_009_20230923_ch07_001; phase=report_day; source_file=H009_ch07_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 16:01:08.635..2023-09-23 16:07:16.809; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:07:16.809000,appliance,헤어드라이기,hair_dryer_usage_end_event,1,건,0.75,0.25,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 종료; episode_id=house_009_20230923_ch07_001; phase=report_day; source_file=H009_ch07_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 16:01:08.635..2023-09-23 16:07:16.809; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=0.75건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:07:16.809000,appliance,헤어드라이기,hair_dryer_episode_duration_minutes,6.136,분,5.216,0.92,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch07_001; start=2023-09-23 16:01:08.635000; end=2023-09-23 16:07:16.809000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=5.216분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:23:05.496000,appliance,일반 냉장고,refrigerator_power_active_start_event,1,건,1.5,-0.5,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=전력 활성 시작; episode_id=house_009_20230923_ch21_004; phase=report_day; source_file=H009_ch21_20230923.json; source_anchor=labels.active_inactive[3]=2023-09-23 16:23:05.496..2023-09-23 19:36:02.599; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; 냉장고 전력 활성 사건이며 문 열림/닫힘 사건이 아님; LLM 프롬프트 개발용 임의 14일 기준값=1.5건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:32:12.997000,appliance,TV,tv_power_off_event,1,건,1,0,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=꺼짐; episode_id=house_009_20230923_ch02_001; phase=report_day; source_file=H009_ch02_20230923.json; source_anchor=labels.active_inactive[0]=2023-09-23 14:09:51.956..2023-09-23 16:32:12.997; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:32:12.997000,appliance,TV,tv_episode_duration_minutes,142.351,분,156.586,-14.235,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch02_001; start=2023-09-23 14:09:51.956000; end=2023-09-23 16:32:12.997000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=156.586분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:32:36.100000,appliance,선풍기,fan_usage_end_event,1,건,1,0,14,source_based_inference_with_synthetic_baseline,가전 원본 사건; action=사용 종료; episode_id=house_009_20230923_ch03_003; phase=report_day; source_file=H009_ch03_20230923.json; source_anchor=labels.active_inactive[2]=2023-09-23 15:59:39.035..2023-09-23 16:32:36.100; source_evidence=AIHome active_inactive power interval; source_home_id=['house_009'] -> output_home_id=demo_solo_house009; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:32:36.100000,appliance,선풍기,fan_episode_duration_minutes,32.951,분,29.656,3.295,14,derived_from_source_events_with_synthetic_baseline,가전 시작·종료 사건에서 계산; episode_id=house_009_20230923_ch03_003; start=2023-09-23 15:59:39.035000; end=2023-09-23 16:32:36.100000; value=(end-start)/60초; LLM 프롬프트 개발용 임의 14일 기준값=29.656분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:59:10,behavior,귀가,return_home_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line17924;original=2010-11-06T16:59:10.966903..2010-11-06T16:59:22.162185;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 16:59:10,behavior,귀가,return_home_source_interval_minutes,0.187,분,0.215,-0.028,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line17924;original=2010-11-06T16:59:10.966903..2010-11-06T16:59:22.162185;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=0.215분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 17:05:28,behavior,외출,leave_home_observation_event,1,건,1.5,-0.5,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18077;original=2010-11-06T17:05:28.374194..2010-11-06T17:05:32.954193;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1.5건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 17:05:28,behavior,외출,leave_home_source_interval_minutes,0.076,분,0.065,0.011,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18077;original=2010-11-06T17:05:28.374194..2010-11-06T17:05:32.954193;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=0.065분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 17:06:00,behavior,귀가,return_home_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18082;original=2010-11-06T17:06:00.159226..2010-11-06T17:06:04.543748;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 17:06:00,behavior,귀가,return_home_source_interval_minutes,0.073,분,0.062,0.011,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18082;original=2010-11-06T17:06:00.159226..2010-11-06T17:06:04.543748;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=0.062분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 17:07:53,behavior,외출,leave_home_observation_event,1,건,1.5,-0.5,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18146;original=2010-11-06T17:07:53.357148..2010-11-06T17:07:58.335361;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1.5건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 17:07:53,behavior,외출,leave_home_source_interval_minutes,0.083,분,0.071,0.012,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18146;original=2010-11-06T17:07:53.357148..2010-11-06T17:07:58.335361;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=0.071분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 17:34:42,behavior,귀가,return_home_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18155;original=2010-11-06T17:34:42.439944..2010-11-06T17:34:46.536715;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 17:34:42,behavior,귀가,return_home_source_interval_minutes,0.068,분,0.061,0.007,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=현관(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18155;original=2010-11-06T17:34:42.439944..2010-11-06T17:34:46.536715;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=0.061분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 18:29:36,behavior,휴식,rest_observation_event,1,건,1,0,14,virtual_timeline_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18726;original=2010-11-06T18:29:36.376297..2010-11-06T18:41:18.641850;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; LLM 프롬프트 개발용 임의 14일 기준값=1건; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
demo_solo_house009,2023-09-23,2023-09-23 18:29:36,behavior,휴식,rest_source_interval_minutes,11.704,분,12.874,-1.17,14,derived_virtual_interval_with_synthetic_baseline,행동 원본 사건; location=거실(가상 배치); source_status=CASAS-Aruba:aruba.txt:line18726;original=2010-11-06T18:29:36.376297..2010-11-06T18:41:18.641850;time=date_shifted_clock_preserved;location=virtual;context=activity_label; source_home_id=['demo_solo_house009']; CASAS 날짜 이동 또는 ESP 맥락 재배치를 포함한 가상 타임라인; source_status의 original 시작·종료로 계산; 현재 가상 event_time 이후 실제 지속시간을 보장하지 않음; LLM 프롬프트 개발용 임의 14일 기준값=12.874분; 실제 과거 관측 평균이 아님; delta_value=value-baseline_value
